;Data;Alagamento;Bairro;Tipo;Horário Inicial;Horário Final;Endereço;Sentido;Referência
415;18/03/21;1;Sé;Inativo Transitável;06:43;08:15;AV. MERCURIO; BAIRRO/CENTRO; PC. S. VITO
416;18/03/21;1;Sé;Inativo Transitável;14:47;18:38;AV. MERCURIO; BAIRRO/CENTRO - ESQUERDA; PC S VITO
417;18/03/21;1;Sé;Inativo Transitável;15:08;15:22;AV. MERCURIO; BAIRRO/CENTRO - ESQUERDA; PC. S. VITO
418;18/03/21;1;Pinheiros;Inativo Intransitável;18:40;19:25;AV. STO AMARO (CAMPO BELO); CENTRO/BAIRRO; AV PROF VICENTE RAO
419;18/03/21;1;Pinheiros;Inativo Intransitável;18:41;21:30;AV. DAS. NACOES UNIDAS; INTERLAGOS/CASTELO - LOCAL; R. OLIVIA FEDER
420;18/03/21;1;Pinheiros;Inativo Intransitável;18:46;19:03;AV. JORN ROBERTO MARINHO; MARGINAL/AEROPORTO; AV STO AMARO
421;18/03/21;1;Pinheiros;Inativo Transitável;19:01;21:30;MARGINAL PINHEIROS; INTERLAGOS/CASTELO - EXPRESSA; PTE ENG ARY TORRES
422;18/03/21;1;Santo Amaro;Inativo Transitável;08:12;09:05;R. JOAO ALFREDO; BAIRRO/CENTRO; AL. STO. AMARO
423;18/03/21;1;Santo Amaro;Inativo Transitável;18:34;20:05;AV. ROQUE PETRONI JUNIOR; CENTRO/BAIRRO; AV. STO. AMARO
424;18/03/21;1;Santo Amaro;Inativo Intransitável;18:43;20:20;:20AV. STO AMARO (CAMPO BELO); BAIRRO/CENTRO; AV ROQUE PETRONI JUNIOR
425;18/03/21;1;Ipiranga;Inativo Transitável;19:19;19:43;AV. DO ESTADO; IPIRANGA/SANTANA; AV TERESA CRISTINA
426;18/03/21;1;Vila Mariana;Inativo Intransitável;18:47;19:57;AV. VINTE E TRES DE MAIO; SANTANA/AEROPORTO; VD GAL EUCLIDES DE FIGUEIREDO
427;18/03/21;1;Vila Mariana;Inativo Intransitável;18:48;20:34;AV. VINTE E TRES DE MAIO; AEROPORTO/SANTANA; VD GAL EUCLIDES DE FIGUEIREDO
428;18/03/21;1;Vila Mariana;Inativo Intransitável;18:51;20:08;AV. IBIRAPUERA; CENTRO/BAIRRO; AV JAMARIS
429;18/03/21;1;Vila Mariana;Inativo Intransitável;18:56;19:09;AV. MOREIRA GUIMARAES; AMBOS; AV JUREMA
430;18/03/21;1;Vila Mariana;Inativo Intransitável;18:59;19:23;AV. IBIRAPUERA; BAIRRO/CENTRO; AV ARATAS
431;18/03/21;1;Vila Mariana;Inativo Intransitável;19:03;19:20;AV. RUBEM BERTA; AMBOS; AV JOSE MARIA WHITAKER
