index,Data,Arquivo,Origem,Destino,Num_viagens,Tempo com chuva (min),Nós com chuva,Tempo ponderado com chuva (min)
11,15/01/2013,h_1242000.tif,93673,73976,456.5385838305332,780.6675756000002,800,356404.8694068398
11,15/01/2013,h_1242000.tif,93673,64037,0.0,780.6675756000002,800,356404.8694068398
11,15/01/2013,h_1242000.tif,93673,25051,0.0,780.6675756000002,800,356404.8694068398
11,15/01/2013,h_1242000.tif,93673,73054,390.68972541706273,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,7827,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,82717,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,62269,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,82934,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,83513,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,80947,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,81264,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,80499,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,79864,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,67601,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,78456,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,60992,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,99358,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,23115,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,37563,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,28043,0.0,983.6787879000038,1227,384313.19554324157
11,15/01/2013,h_1242000.tif,93673,36547,291.01677217392773,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,46649,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,39248,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,23372,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,40741,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,38028,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,17036,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,24772,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,8143,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,93673,60158,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,70823,77307,0.0,1204.020575699996,2145,350390.181571207
11,15/01/2013,h_1242000.tif,70823,99226,107.11836164105182,671.6108894999924,1316,71941.85814352868
11,15/01/2013,h_1242000.tif,70823,93519,247.31502055052124,643.5438422999923,1231,159158.058583584
11,15/01/2013,h_1242000.tif,70823,1545,871.9415428196794,566.0797577999969,983,493588.45737511973
11,15/01/2013,h_1242000.tif,70823,2548,482.10097532815803,655.0861880999976,1159,315817.690207014
11,15/01/2013,h_1242000.tif,70823,110651,0.0,655.0861880999976,1159,315817.690207014
11,15/01/2013,h_1242000.tif,70823,12440,727.387503563091,538.4026979999984,959,391627.3944098516
11,15/01/2013,h_1242000.tif,70823,76682,294.67770045349346,647.6089238999962,1011,190835.90848801233
11,15/01/2013,h_1242000.tif,70823,100654,942.2170773367086,718.8408137999988,1131,677304.0906489759
11,15/01/2013,h_1242000.tif,70823,85975,0.0,718.8408137999988,1131,677304.0906489759
11,15/01/2013,h_1242000.tif,70823,13735,0.0,718.8408137999988,1131,677304.0906489759
11,15/01/2013,h_1242000.tif,70823,93863,0.0,718.8408137999988,1131,677304.0906489759
11,15/01/2013,h_1242000.tif,70823,28900,0.0,718.8408137999988,1131,677304.0906489759
11,15/01/2013,h_1242000.tif,70823,30047,525.399719649878,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,94707,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,100907,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,111928,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,69371,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,63277,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,75323,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,66851,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,67368,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,61825,0.0,389.8936508999989,563,204850.0148761268
11,15/01/2013,h_1242000.tif,70823,88083,164.35242241340723,422.75612669999913,639,69480.99351325416
11,15/01/2013,h_1242000.tif,70823,109234,116.8397243401931,567.3142139999934,947,66284.83637803255
11,15/01/2013,h_1242000.tif,70823,5692,0.0,567.3142139999934,947,66284.83637803255
11,15/01/2013,h_1242000.tif,70823,25887,0.0,567.3142139999934,947,66284.83637803255
11,15/01/2013,h_1242000.tif,70823,21124,0.0,567.3142139999934,947,66284.83637803255
11,15/01/2013,h_1242000.tif,70823,92375,0.0,567.3142139999934,947,66284.83637803255
11,15/01/2013,h_1242000.tif,70823,10845,2670.7861630284824,264.34289819999947,393,706003.3548074054
11,15/01/2013,h_1242000.tif,70823,60630,1821.7351421929968,218.61001649999966,206,398249.54949344025
11,15/01/2013,h_1242000.tif,70823,93673,569.4440041618128,332.3078726999992,450,189230.72564478152
11,15/01/2013,h_1242000.tif,70823,64348,2092.8269735555587,260.8201538999986,381,545851.4533288291
11,15/01/2013,h_1242000.tif,70823,73976,558.459446342164,244.71896909999955,301,136665.6199930109
11,15/01/2013,h_1242000.tif,70823,64037,820.9234877030894,354.6807459,510,291165.75494536123
11,15/01/2013,h_1242000.tif,70823,25051,123.17274927867096,396.58985190000044,544,48849.06239454401
11,15/01/2013,h_1242000.tif,70823,73054,0.0,396.58985190000044,544,48849.06239454401
11,15/01/2013,h_1242000.tif,70823,7827,0.0,396.58985190000044,544,48849.06239454401
11,15/01/2013,h_1242000.tif,70823,82717,0.0,396.58985190000044,544,48849.06239454401
11,15/01/2013,h_1242000.tif,70823,62269,381.25019185099575,528.7261491000031,871,201576.94578101436
11,15/01/2013,h_1242000.tif,70823,82934,384.30490280060826,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,83513,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,80947,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,81264,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,80499,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,79864,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,67601,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,78456,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,60992,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,99358,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,23115,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,37563,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,28043,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,36547,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,46649,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,39248,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,23372,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,40741,0.0,739.4361491999954,1206,284168.9374455603
11,15/01/2013,h_1242000.tif,70823,38028,482.10097532815803,962.5706702999977,1838,464056.25897390774
11,15/01/2013,h_1242000.tif,70823,17036,0.0,962.5706702999977,1838,464056.25897390774
11,15/01/2013,h_1242000.tif,70823,24772,0.0,962.5706702999977,1838,464056.25897390774
11,15/01/2013,h_1242000.tif,70823,8143,0.0,962.5706702999977,1838,464056.25897390774
11,15/01/2013,h_1242000.tif,70823,60158,317.75671251560817,1001.2278986999844,1242,318146.8855698174
11,15/01/2013,h_1242000.tif,64348,77307,0.0,1001.2278986999844,1242,318146.8855698174
11,15/01/2013,h_1242000.tif,64348,99226,0.0,1001.2278986999844,1242,318146.8855698174
11,15/01/2013,h_1242000.tif,64348,93519,0.0,1001.2278986999844,1242,318146.8855698174
