index,Origem,Destino,Num_viagens,Tempo de viagem (min),Número de nós,Percurso entre nós,Tempo ponderado sem chuva (min)
739,1047253772,1071641620,841.22,3.68,16,"[1047253772, 1047253777, 1048879428, 1048879352, 1274824661, 1274825287, 8754203765, 1276603846, 8754087617, 1276603893, 1040334938, 1040334963, 7284911394, 8773980463, 1069859261, 1071641620]",3097.48
740,1047253772,1040335345,458.28,4.42,27,"[1047253772, 1047253777, 1048879428, 3886568137, 1047000370, 1047000373, 1047010204, 4234810937, 3886568129, 8773901171, 1047000250, 1047000498, 1273790886, 1273790867, 1273790996, 7285150473, 2434359272, 6896504976, 9466181295, 7285141469, 8773602963, 7285141461, 1269522877, 1269523805, 1256295212, 7279960384, 1040335345]",2027.49
741,1047253772,6358057222,430.72,7.22,34,"[1047253772, 1047253777, 1048879428, 3886568137, 1047000370, 1047000373, 1047010204, 4234810937, 3886568129, 8773901171, 1047000250, 1047000498, 1273790886, 1273790867, 1273790996, 7285150473, 2434359272, 6896504976, 9466181295, 7285141469, 8773602963, 7285141461, 1269522877, 1269523805, 12013065742, 7284769687, 7284646695, 8777174086, 7284769685, 6984953948, 7284633004, 296950363, 3664929924, 6358057222]",3108.71
742,1095938141,129958225,165.77,10.01,47,"[1095938141, 1095786068, 2450639696, 1095786004, 663895337, 1095786111, 1095786276, 1095937952, 340185235, 663049601, 3243672325, 3243672324, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 138098347, 138100960, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 667546221, 667546241, 138036422, 6958790718, 173901812, 173888107, 129958225]",1658.91
743,1095938141,130009969,694.44,11.07,64,"[1095938141, 1095786068, 2450639696, 1095786004, 663895337, 1095786111, 1095786276, 1095937952, 340185235, 663049601, 3243672325, 3243672324, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 138098347, 4178979808, 2384828173, 9465982616, 663895190, 2384828119, 2384828117, 2384828079, 850377434, 7950890629, 1984335334, 663895257, 667546050, 910203477, 138089214, 2532610347, 2394594083, 2384828031, 2384828033, 458457737, 8773036430, 8773036433, 4570925161, 7936495394, 7936495395, 4570925165, 4570943155, 138048531, 4570943161, 8762607327, 8762607328, 8762601395, 138077687, 445166484, 130010002, 445166485, 138077695, 129959069, 4995000473, 135611215, 130009968, 130009969]",7686.03
744,1095938141,2106532284,695.39,14.58,53,"[1095938141, 1095786147, 1095786316, 1095785825, 1095937873, 1095937801, 1081500540, 2430678543, 8766243388, 8766280392, 1080024860, 667223954, 6080762281, 6080762282, 8493071757, 438679246, 356233965, 438679779, 438679898, 2376451515, 1266042863, 155393945, 1984335302, 8772931467, 2477132062, 1984335298, 155371178, 8812225714, 2477132028, 2363551370, 2363551374, 2477148521, 155403115, 2477131996, 155371196, 135581501, 2368045749, 135577725, 7292425423, 135572752, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 5338815373, 1706413619, 2357354491, 2456171451, 1664231948, 1706344385, 2106532284]",10137.71
745,1095938141,8660065212,426.38,6.94,45,"[1095938141, 1095786068, 2450639696, 1095786004, 663895337, 1095786111, 1095786276, 1095937952, 340185235, 663049601, 3243672325, 3243672324, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 138098347, 138100960, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 8660065216, 8660065212]",2960.27
746,1095938141,138100960,2310.06,3.78,24,"[1095938141, 1095786068, 2450639696, 1095786004, 663895337, 1095786111, 1095786276, 1095937952, 340185235, 663049601, 3243672325, 3243672324, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 138098347, 138100960]",8737.34
747,1095938141,2524219470,2956.30,3.17,15,"[1095938141, 1095786147, 1095786316, 1095785825, 1095937873, 1095937801, 1081500540, 2430678543, 8766243388, 8766280392, 1080024860, 1080024788, 1080024885, 2524219449, 2524219470]",9378.67
748,1095938141,8493071757,165.77,4.25,15,"[1095938141, 1095786147, 1095786316, 1095785825, 1095937873, 1095937801, 1081500540, 2430678543, 8766243388, 8766280392, 1080024860, 667223954, 6080762281, 6080762282, 8493071757]",704.62
749,1095938141,1678842086,296.12,11.76,64,"[1095938141, 1095786068, 2450639696, 1095786004, 8754143613, 571513852, 1036648417, 1071620146, 3441720196, 1040334937, 5566425162, 3592564733, 1069859295, 1040334963, 7284911394, 8773980463, 1069859261, 1071641620, 1096517320, 1071641627, 1107116630, 663863625, 663281370, 1099022955, 663470858, 663281381, 4770218081, 2445726724, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 663281905, 2477112210, 2477118814, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 662492040, 4303180315, 4303180319, 4303180322, 4303188702, 2488956955, 1836954283, 2488956971, 1679755091, 1679755063, 1679755049, 8773831059, 1678846291, 1679544144, 1678842086]",3482.90
750,1095938141,1664086406,251.15,9.81,32,"[1095938141, 1095786147, 1095786316, 1095785825, 1095937873, 1095937801, 1081500540, 2430678543, 8766243388, 8766280392, 1080024860, 1080024788, 1080024885, 2524219449, 663895348, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386505, 155389017, 6573547671, 6573547668, 5502272142, 5502269714, 5502272125, 1836988930, 1664079316, 1664086406]",2462.83
751,1095938141,1679523477,390.69,13.39,62,"[1095938141, 1095786068, 2450639696, 1095786004, 8754143613, 571513852, 1036648417, 1071620146, 3441720196, 1040334937, 5566425162, 3592564733, 1069859295, 1040334963, 7284911394, 8773980463, 1069859261, 1071641620, 1096517320, 1071641627, 1107116630, 663863625, 663281370, 1099022955, 663470858, 663281381, 4770218081, 2445726724, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 663281905, 2477112210, 2477118814, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 2351752349, 7934287448, 1679523356, 1679523470, 1679523661, 1679523624, 4820661834, 4820661844, 1679523477]",5232.36
752,1095938141,1049140465,1120.26,3.28,11,"[1095938141, 1095786068, 2450639696, 1095786004, 663895337, 1095786111, 1095786276, 1095937952, 340185235, 923645194, 1049140465]",3669.36
753,1095938141,1049895346,3093.07,2.53,19,"[1095938141, 1095786068, 2450639696, 1095786004, 663895337, 3441719282, 1096547378, 10940950018, 3509408245, 3817685404, 7320171491, 1056982656, 5562916157, 1049895349, 8765850296, 1049895324, 7950064570, 1049895328, 1049895346]",7823.94
754,1095938141,1047253772,188.01,4.20,22,"[1095938141, 1095786068, 2450639696, 1095786004, 8754143613, 571513852, 1036648417, 1071620146, 3441720196, 1040334937, 5566425162, 3592564733, 1276603896, 7285219146, 571513891, 1276603833, 1274825287, 1274824661, 1048879352, 1048879428, 1047253777, 1047253772]",790.48
755,1095938141,1071641620,1741.44,3.29,18,"[1095938141, 1095786068, 2450639696, 1095786004, 8754143613, 571513852, 1036648417, 1071620146, 3441720196, 1040334937, 5566425162, 3592564733, 1069859295, 1040334963, 7284911394, 8773980463, 1069859261, 1071641620]",5725.18
756,1095938141,1040335345,765.06,6.07,36,"[1095938141, 1095786068, 2450639696, 1095786004, 8754143613, 571513852, 1036648417, 1071620146, 3441720196, 1040334937, 5566425162, 3592564733, 1069859295, 1040334938, 1276603893, 1040335041, 7285418237, 3886568121, 3886568141, 6896504934, 8773901166, 8773901174, 6896504945, 7285150474, 7285150473, 2434359272, 6896504976, 9466181295, 7285141469, 8773602963, 7285141461, 1269522877, 1269523805, 1256295212, 7279960384, 1040335345]",4646.81
757,1095938141,1095092347,103.82,5.69,36,"[1095938141, 1095786068, 2450639696, 1095786004, 8754143613, 571513852, 1036648417, 1071620146, 3441720196, 1040334937, 5566425162, 3592564733, 1069859295, 1040334963, 7284911394, 8773980463, 1069859261, 1071641620, 1096517320, 1071641627, 1107116630, 663863625, 663281370, 1099022955, 663470858, 663281381, 4770218081, 2445726724, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 1095092347]",591.10
758,1071641620,4499663530,107.12,12.33,63,"[1071641620, 1096517320, 1071641627, 1107116680, 663470855, 1096517608, 6172836613, 1096517165, 663049663, 6172836597, 663895350, 4934171201, 4934171202, 1069859162, 663049632, 1081500526, 1081500687, 1081500540, 1081500570, 6924894972, 1081500505, 663049628, 934867585, 663049611, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 4551622063, 1079204055, 9178859335, 4553018169, 1079203233, 356234130, 663895121, 663895122, 492307165, 2393022598, 1759833371, 1760004659, 2393022602, 1759833382, 1759750087, 340185209, 1759958160, 340185200, 470094120, 1420391122, 470094118, 138112453, 2384780814, 445062700, 1420286026, 1421325180, 352693672, 334383138, 4499663530]",1320.75
759,1071641620,2524219470,2769.34,4.30,21,"[1071641620, 1096517320, 1071641627, 1107116680, 663470855, 1096517608, 6172836613, 1096517165, 1096517219, 662998609, 1876046754, 1876046768, 9388234056, 1876046749, 1984335353, 1876046748, 663470977, 663470916, 663470886, 663895348, 2524219470]",11911.64
760,1071641620,8493071757,316.56,5.47,20,"[1071641620, 1096517320, 1071641627, 1107116680, 663470855, 1096517608, 6172836613, 1096517165, 1096517219, 662998609, 1876046754, 1876046768, 9388234056, 1876046749, 1984335353, 1984335341, 663895614, 663895615, 438680003, 8493071757]",1731.75
761,1071641620,8707027731,1396.80,14.61,63,"[1071641620, 1096517320, 1071641627, 1107116630, 663863625, 663281370, 1099022955, 663470858, 663281381, 4770218081, 2445726724, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 663281905, 2477112210, 2477118814, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 662492140, 2522776966, 1678845897, 5889785329, 4795322280, 1679519451, 1679519386, 1678946760, 736974034, 736974035, 2479542188, 1679429366, 1422508666, 2479550364, 1679469398, 736972593, 4022199402, 1678061709, 1678061695, 1678061694, 1678061685, 1678061679, 1678075562, 1660727155, 737144139, 1678061659, 8707027731]",20404.83
762,1071641620,1049895346,673.85,5.06,26,"[1071641620, 1069859261, 8773980463, 7284911394, 1040334969, 1040334971, 5566425161, 5566425162, 3592564733, 1276603896, 8754106206, 571513910, 1040007457, 571513911, 7725214964, 7725214959, 2312110871, 1040000444, 6896504864, 7320171492, 6896504858, 6896504857, 6896504848, 7950064570, 1049895328, 1049895346]",3408.08
763,1071641620,1047253772,1299.50,3.91,19,"[1071641620, 1069859261, 8773980463, 7284911394, 1040334969, 1040334971, 5566425161, 5566425162, 3592564733, 1276603896, 7285219146, 571513891, 1276603833, 1274825287, 1274824661, 1048879352, 1048879428, 1047253777, 1047253772]",5078.33
764,1071641620,1095938141,2175.27,3.26,16,"[1071641620, 1069859261, 8773980463, 7284911394, 1040334969, 1040334971, 3664936417, 1040334937, 3441720196, 1071620146, 1036648417, 571513852, 8754143613, 2450639696, 1095786068, 1095938141]",7101.65
765,1071641620,1040335345,841.22,5.22,30,"[1071641620, 1096517320, 1071641627, 1107116630, 663863625, 663281370, 1099022955, 663281375, 1099023055, 1096913954, 1107041088, 1099023084, 1099022950, 1096914113, 1096914011, 1096914087, 1096913947, 3664936396, 1096914030, 1099022703, 6896504976, 9466181295, 7285141469, 8773602963, 7285141461, 1269522877, 1269523805, 1256295212, 7279960384, 1040335345]",4393.78
766,1071641620,1095092347,5582.40,2.41,19,"[1071641620, 1096517320, 1071641627, 1107116630, 663863625, 663281370, 1099022955, 663470858, 663281381, 4770218081, 2445726724, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 1095092347]",13429.66
767,1071641620,1645957962,522.66,8.43,41,"[1071641620, 1096517320, 1071641627, 1107116630, 663863625, 663281370, 1099022955, 663470858, 663281381, 4770218081, 2445726724, 663301464, 663301458, 6173282154, 663301522, 663301542, 663301540, 662491818, 662464003, 1607591273, 1984335414, 1984335418, 1984335505, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 155372412, 155372414, 155372416, 296191386, 7285378711, 2356384682, 296191403, 7285378707, 296948242, 296948233, 1645958516, 1645957987, 1645957962]",4403.92
768,1040335345,458457689,120.53,14.11,74,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 1275013999, 8773901178, 7285141470, 8773901161, 1047000341, 8773964282, 1040335041, 1276603893, 1040334938, 1040334963, 5566425161, 3664936417, 1040334937, 3441720196, 1071620146, 1036648417, 571513852, 8754143613, 1095786004, 663895337, 1095786111, 1095786276, 1095937952, 340185235, 663049601, 3243672325, 3243672324, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 4551622063, 1079204055, 9178859335, 4553018169, 1079203233, 356234130, 663895121, 663895122, 492307165, 2393022598, 1759833371, 1760004659, 2393022602, 1759833382, 1759750087, 340185209, 1759958160, 340185200, 470094125, 340185198, 4006114256, 3052827138, 340183419, 688021991, 1420286039, 458457689]",1700.73
769,1040335345,8660065212,1524.80,12.01,71,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 1275013999, 8773901178, 7285141470, 8773901161, 1047000341, 8773964282, 1040335041, 1276603893, 1040334938, 1040334963, 5566425161, 3664936417, 1040334937, 3441720196, 1071620146, 1036648417, 571513852, 8754143613, 1095786004, 663895337, 1095786111, 1095786276, 1095937952, 340185235, 663049601, 3243672325, 3243672324, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 138098347, 138100960, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 8660065216, 8660065212]",18320.51
770,1040335345,138100960,1013.82,8.85,50,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 1275013999, 8773901178, 7285141470, 8773901161, 1047000341, 8773964282, 1040335041, 1276603893, 1040334938, 1040334963, 5566425161, 3664936417, 1040334937, 3441720196, 1071620146, 1036648417, 571513852, 8754143613, 1095786004, 663895337, 1095786111, 1095786276, 1095937952, 340185235, 663049601, 3243672325, 3243672324, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 138098347, 138100960]",8976.88
771,1040335345,1664115915,482.10,11.92,59,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 1269974061, 3664936391, 1099022752, 1099022930, 1099022801, 1099022823, 1099023036, 1099023099, 1099023108, 1099022893, 1107041063, 5549926886, 1099023078, 2539711014, 2260847577, 2260847573, 2260847572, 1095092347, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 663281905, 2477112210, 2477118814, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 662492040, 4303180315, 4303180319, 4303180322, 4303188702, 2488956955, 1836954283, 10773849476, 1664079402, 4996960553, 1664079172, 7848300237, 8765420329, 2363607710, 1664109036, 8993303729, 2363607702, 8765068418, 3056104025, 3056110336, 1664115915]",5745.11
772,1040335345,1664240116,303.38,12.81,44,"[1040335345, 1269522877, 1269523805, 12013065742, 7284769687, 7284646695, 8777174086, 7284769685, 6984953948, 7284633004, 2489403094, 2489403104, 9569286909, 9569313219, 9247270282, 8804655090, 7284505664, 1645957571, 1645957561, 9247270224, 155373522, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 5077525917, 1659407884, 1659407897, 1836781417, 2432135954, 1836781416, 1836781431, 2644519641, 7786281744, 7786281749, 8761508603, 8761508602, 1664240105, 8761508599, 1664240116]",3885.49
773,1040335345,1836711231,683.59,8.47,29,"[1040335345, 1269522877, 1269523805, 12013065742, 7284769687, 7284646695, 1269523850, 1269522617, 296951857, 7284607143, 296191256, 296191251, 155372412, 155372414, 155372416, 296191386, 7285378711, 2356384682, 296191403, 7285378710, 1659408410, 1659408811, 296884194, 7941307466, 10866619317, 3901940071, 4615481383, 4615481382, 1836711231]",5789.35
774,1040335345,1038793906,260.87,9.65,53,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 7285150474, 6896504945, 8773901174, 8773901166, 6896504934, 7292624087, 7285219142, 1275013855, 8754203765, 1276603823, 7285219146, 8754106210, 8754106206, 571513910, 1040007457, 571513911, 7725214964, 1040000490, 1040000440, 3817685392, 3817685404, 7320171491, 1056982656, 5562916157, 1049895349, 8765850296, 1049895324, 1049895371, 8804775479, 6093779255, 571513923, 7077896785, 7774269693, 8739801760, 8793268609, 1039900915, 850377356, 1041650766, 1038793911, 1041528228, 850377284, 1038793906]",2517.16
775,1040335345,1049895346,286.62,6.41,36,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 7285150474, 6896504945, 8773901174, 8773901166, 6896504934, 7292624087, 7285219142, 1275013855, 8754203765, 1276603823, 7285219146, 8754106210, 6896504876, 6896504875, 7725214959, 2312110871, 1040000444, 6896504864, 7320171492, 6896504858, 6896504857, 6896504848, 7950064570, 1049895328, 1049895346]",1838.55
776,1040335345,1047253772,458.28,4.80,27,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 7285150474, 6896504945, 8773901174, 8773901166, 6896504934, 7292624087, 7285219142, 7285219140, 1274824101, 1048879392, 3886568124, 3886568138, 3886568137, 1048879428, 1047253777, 1047253772]",2200.66
777,1040335345,1095938141,765.06,5.29,32,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 1275013999, 8773901178, 7285141470, 8773901161, 1047000341, 8773964282, 1040335041, 1276603893, 1040334938, 1040334963, 5566425161, 3664936417, 1040334937, 3441720196, 1071620146, 1036648417, 571513852, 8754143613, 2450639696, 1095786068, 1095938141]",4046.93
778,1040335345,1071641620,841.22,4.83,25,"[1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 1275013999, 8773901178, 7285141470, 8773901161, 1047000341, 8773964282, 1040335041, 1276603893, 1040334938, 1040334963, 7284911394, 8773980463, 1069859261, 1071641620]",4066.18
779,1040335345,6358057222,4499.01,3.60,13,"[1040335345, 1269522877, 1269523805, 12013065742, 7284769687, 7284646695, 8777174086, 7284769685, 6984953948, 7284633004, 296950363, 3664929924, 6358057222]",16216.53
780,1040335345,155371115,275.67,8.10,26,"[1040335345, 1269522877, 1269523805, 12013065742, 7284769687, 7284646695, 8777174086, 7284769685, 6984953948, 7284633004, 2489403094, 2489403104, 9569286909, 9569313219, 9247270282, 8804655090, 7284505664, 1645957571, 1645957561, 9247270224, 155373522, 8731878411, 1734763168, 155374975, 155375236, 155371115]",2232.51
781,1040335345,1645957962,612.45,4.91,25,"[1040335345, 1269522877, 1269523805, 12013065742, 7284769687, 7284646695, 1269523850, 1269522617, 296951857, 7284607143, 296191256, 296191251, 155372412, 155372414, 155372416, 296191386, 7285378711, 2356384682, 296191403, 7285378707, 296948242, 296948233, 1645958516, 1645957987, 1645957962]",3007.34
782,6358057222,433999406,413.76,14.80,55,"[6358057222, 7285500808, 663049768, 663049888, 1984335413, 2568278136, 2530192754, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1984335341, 663895614, 5339948881, 438679953, 2097074400, 438679917, 6925740692, 2462089591, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 173965001, 173889245, 173963334, 173963331, 173889242, 2061326901, 173942551, 7949876303, 180588150, 130112045, 433999406]",6121.99
783,6358057222,2880970643,517.92,11.30,51,"[6358057222, 7285500808, 663049768, 663049888, 1984335413, 2568278136, 2530192754, 1984335385, 663281905, 2477112210, 2477118814, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 662492040, 4303180315, 4303180319, 4303180322, 4303188702, 2488956955, 1836954283, 2488956971, 1679755091, 1679755063, 1679755049, 8773831059, 1678846291, 1679544144, 1679544137, 173920550, 2893869025, 2893869021, 2893869024, 2880986587, 2880986593, 2880989850, 2880985562, 2888327028, 2880996691, 2881000170, 2881000176, 2882782240, 2881002540, 2880970719, 1676036739, 1676036652, 2880969700, 2880970901, 2880970643]",5850.91
784,6358057222,8660065212,1289.77,12.64,57,"[6358057222, 7285500808, 663049768, 663049888, 1984335413, 2568278136, 2530192754, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1876046748, 663470977, 663470916, 663470886, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024826, 6924796206, 934867545, 1079949677, 2430693042, 1080882067, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 8660065216, 8660065212]",16297.65
785,6358057222,8493071757,335.45,7.63,22,"[6358057222, 7285500808, 663049768, 663049888, 1984335413, 2568278136, 2530192754, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1984335341, 663895614, 663895615, 438680003, 8493071757]",2560.33
786,6358057222,1664086406,472.99,8.64,27,"[6358057222, 7285500808, 663049768, 663049888, 1984335413, 2568278136, 2530192754, 1984335385, 663281905, 2477112210, 2477118814, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 662492040, 4303180315, 4303180319, 4303180322, 4303188702, 2488956955, 1836954283, 10773849476, 10773849472, 1664079316, 1664086406]",4088.17
787,6358057222,1836917919,365.37,13.02,55,"[6358057222, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 9569286909, 9569313219, 9247270282, 8804655090, 7284505664, 1645957571, 1645957561, 9247270224, 155373522, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 5077525917, 1659407884, 1659407897, 1836781417, 2432135954, 1836781416, 1836781431, 2644519641, 1607877075, 7786625086, 1607871323, 1665807353, 7867146912, 7867146913, 7884163021, 7884163022, 8761544526, 1665807300, 2200584967, 1836917591, 2235020484, 2298155886, 1836917636, 1836917784, 2235020481, 2298155961, 2298155969, 2489402804, 1836917953, 1836917960, 1836917933, 1836917919]",4755.66
788,6358057222,1836769548,194.66,7.92,31,"[6358057222, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 9569286909, 9569313219, 9247270282, 8804655090, 7284505664, 1645957571, 1645957561, 9247270224, 155373522, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 5077525917, 4576399290, 4576399291, 4576399293, 4576399302, 4576399305, 4576399313, 1836769548]",1542.37
789,6358057222,1667834763,517.92,7.69,29,"[6358057222, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 9569286909, 9569313219, 9247270282, 8804655090, 7284505664, 1645957571, 1645957561, 9247270224, 155373522, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 1664522952, 8789512679, 1664523006, 8789512674, 1667834536, 1667834763]",3980.61
790,6358057222,1659408811,1540.49,3.90,16,"[6358057222, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 155372412, 155372414, 155372416, 296191386, 7285378711, 2356384682, 296191403, 7285378710, 1659408410, 1659408811]",6003.61
791,6358057222,4560347947,517.92,14.62,49,"[6358057222, 3664929924, 3664936366, 3664936391, 3664936396, 6896476025, 7285141470, 8773901161, 1047000341, 3886568141, 3886568123, 3886568116, 7285219144, 1276603838, 1276603846, 1276603797, 1276603896, 8754106206, 571513910, 1040007457, 571513911, 7725214964, 1040000490, 1040000440, 3817685392, 3817685404, 7320171491, 1056982656, 5562916157, 1049895349, 8765850296, 1049895324, 1049895371, 8804775479, 6093779255, 571513923, 7077896785, 7774269693, 1041650738, 8793286035, 1041528210, 6096164179, 3357170291, 340183013, 1265860708, 1041041198, 252018929, 252018930, 4560347947]",7570.71
792,6358057222,567547219,236.49,15.46,42,"[6358057222, 3664929924, 3664936366, 3664936391, 3664936396, 6896476025, 7285141470, 8773901161, 1047000341, 3886568141, 3886568123, 3886568116, 7285219144, 1276603838, 1276603846, 1276603797, 1276603896, 8754106206, 571513910, 1040007457, 571513911, 7725214964, 7725214959, 2312110871, 1040000444, 6896504864, 7320171492, 6896504858, 6896504857, 6896504848, 7950064570, 1049895328, 1049895346, 1049484825, 296143263, 1038690691, 1038793934, 2453057240, 1065518445, 1065620472, 1065620477, 567547219]",3656.96
793,6358057222,1273791605,463.31,5.34,30,"[6358057222, 3664929924, 296950363, 6097074666, 7284607179, 8777174089, 1271336935, 1269523327, 12013065740, 1256295212, 7279960384, 1040335345, 1265651753, 1265651964, 6973907027, 7352586948, 9466181296, 1099022703, 1096914083, 1040335369, 3901606573, 7285141459, 7285150474, 1273790867, 7364366702, 1273790789, 8796291834, 7292070077, 1273791146, 1273791605]",2473.50
794,6358057222,1047253772,157.75,7.89,23,"[6358057222, 3664929924, 3664936366, 3664936391, 3664936396, 6896476025, 7285141470, 8773901161, 1047000341, 3886568141, 3886568123, 3886568116, 7285219144, 7285219142, 7285219140, 1274824101, 1048879392, 3886568124, 3886568138, 3886568137, 1048879428, 1047253777, 1047253772]",1244.70
795,6358057222,1040335345,4499.01,3.54,12,"[6358057222, 3664929924, 296950363, 6097074666, 7284607179, 8777174089, 1271336935, 1269523327, 12013065740, 1256295212, 7279960384, 1040335345]",15928.25
796,6358057222,1095092347,2174.38,3.66,11,"[6358057222, 7285500808, 663049768, 663049888, 1984335418, 662714279, 6352604385, 6352603984, 1099022713, 2260847553, 1095092347]",7968.73
797,6358057222,155371115,228.10,6.40,20,"[6358057222, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 9569286909, 9569313219, 9247270282, 8804655090, 7284505664, 1645957571, 1645957561, 9247270224, 155373522, 8731878411, 1734763168, 155374975, 155375236, 155371115]",1459.84
798,6358057222,1645957962,1559.00,3.23,19,"[6358057222, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 155372412, 155372414, 155372416, 296191386, 7285378711, 2356384682, 296191403, 7285378707, 296948242, 296948233, 1645958516, 1645957987, 1645957962]",5028.58
