,Unnamed: 0,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
346,346,2023-02-21,1,M'Boi Mirim,Inativo Transitável,19:46:00,20:12:00,ES GUAVIRITUBA, AMBOS, ES DA RIVIERA
347,347,2023-02-21,1,Santo Amaro,Inativo Intransitável,18:53:00,19:53:00,a 19:53AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R OLIVIA FEDER
348,348,2023-02-21,1,Santo Amaro,Inativo Intransitável,19:10:00,20:12:00,AV ROQUE PETRONI JUNIOR, MARGINAL/DIADEMA, R CANCIONEIRO POPULAR
349,349,2023-02-21,1,Santo Amaro,Inativo Intransitável,19:11:00,20:09:00,AV DAS NACOES UNIDAS, CASTELO/INTERLAGOS, R JAIME DE OLIVEIRA SOUZA
350,350,2023-02-21,1,Santo Amaro,Inativo Transitável,19:15:00,20:12:00,AV STO AMARO, AMBOS, R DOS BRASOES
351,351,2023-02-21,1,Santo Amaro,Inativo Intransitável,19:18:00,19:25:00,MARGINAL PINHEIROS INTCB, INTERLAGOS/CASTELO, PTE EUSEBIO MATOSO
352,352,2023-02-22,1,Lapa,Inativo Transitável,14:51:00,16:00:00,R PALESTRA ITALIA, UNICO, AV POMPEIA
353,353,2023-02-22,1,São Mateus,Inativo Intransitável,08:46:00,10:23:00,AV JACU PESSEGO N TRABALHADORES, MAUA/A SENNA, AV RAGUEB CHOHFI
354,354,2023-02-23,1,Casa Verde,Inativo Transitável,16:30:00,17:45:00,R MATEUS MASCARENHAS, UNICO, R CEL MARIO DE AZEVEDO
355,355,2023-02-23,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,16:04:00,18:04:00,a 18:04AV SANATORIO, AMBOS, AV EDU CHAVES
356,356,2023-02-23,1,Lapa,Inativo Transitável,15:20:00,20:43:00,AV ENG BILLINGS, CASTELO/INTERLAGOS, PC ALBERTO RANGEL
357,357,2023-02-23,1,Lapa,Inativo Intransitável,16:25:00,21:51:00,R VLADIMIR HERZOG, AMBOS, R CARLOS SPERA
358,358,2023-02-23,1,Lapa,Inativo Transitável,17:28:00,20:43:00,MARGINAL TIETE CBAS EXPRESSA, CB/AS - EXP, CEBOLAO
359,359,2023-02-23,1,Pinheiros,Inativo Intransitável,17:43:00,18:50:00,R BRIG HAROLDO VELOSO, UNICO, AV CIDADE JARDIM
360,360,2023-02-23,1,Cidade Tiradentes,Inativo Intransitável,16:10:00,17:25:00,R INÁCIO MONTEIRO, AMBOS, R FRANÇA DE OLIVEIRA
361,361,2023-02-23,1,Itaquera,Inativo Transitável,16:50:00,18:45:00,ES ITAQUERA GUAIANASES, AMBOS, R SALVADOR GIANETTI
362,362,2023-02-23,1,Itaquera,Inativo Intransitável,17:31:00,18:45:00,R TAPURAÍBA, AMBOS, R GUITICOROIA
363,363,2023-02-23,1,Itaim Paulista,Inativo Transitável,15:00:00,16:30:00,R ITAJUIBE, AMBOS, R VASCO PIRES DA MOTA
364,364,2023-02-23,1,São Miguel Paulista,Inativo Intransitável,16:00:00,18:45:00,AV COROA DE FRADE, AMBOS, R LEOPOLDO DELISLE
365,365,2023-02-23,1,São Mateus,Inativo Intransitável,17:59:00,00:44:00,AV JACU PESSEGO N TRABALHADORES, A SENNA/MAUA, AV RAGUEB CHOHFI
366,366,2023-02-23,1,Santo Amaro,Inativo Intransitável,14:11:00,14:48:00,AV INTERLAGOS, AMBOS, R ENG DAGOBERTO SALLES FILHO
367,367,2023-02-23,1,Santo Amaro,Inativo Intransitável,14:14:00,17:10:00,AV VITOR MANZINI, CENTRO/BAIRRO, R ELIAS ANTONIO ZOGBI
368,368,2023-02-23,1,Santo Amaro,Inativo Transitável,14:23:00,17:17:00,:17R ANA MARGARIDA DAS DORES, BAIRRO/CENTRO, R CD LUIZ ZUNTA
369,369,2023-02-23,1,Santo Amaro,Inativo Intransitável,14:38:00,17:10:00,AV ROQUE PETRONI JUNIOR, MARGINAL/DIADEMA, R CANCIONEIRO POPULAR
370,370,2023-02-23,1,Santo Amaro,Inativo Intransitável,14:38:00,17:09:00,AV ROQUE PETRONI JUNIOR, AMBOS, LG LOS ANDES
371,371,2023-02-23,1,Santo Amaro,Inativo Transitável,14:42:00,15:23:00,AV SARG LOURIVAL ALVES DE SOUZA, AMBOS, R SARG MANUEL BARBOSA DA SILVA
372,372,2023-02-23,1,Santo Amaro,Inativo Intransitável,15:17:00,18:43:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R OLIVIA FEDER
373,373,2023-02-23,1,Santo Amaro,Inativo Intransitável,15:30:00,17:20:00,AV VER JOÃO DE LUCA, AMBOS, AV WASHINGTON LUIZ
374,374,2023-02-23,1,Santo Amaro,Inativo Intransitável,15:32:00,16:49:00,AV JORN ROBERTO MARINHO, AEROPORTO/MARGINAL, AV ENG LUIZ CARLOS BERRINI
375,375,2023-02-23,1,Santo Amaro,Inativo Transitável,15:45:00,18:44:00,MARGINAL PINHEIROS INTCB, INTERLAGOS/CASTELO, PTE ENG ARY TORRES
376,376,2023-02-23,1,Vila Mariana,Inativo Intransitável,14:02:00,14:09:00,R DR HABERBECK BRANDAO, UNICO, AV ONZE DE JUNHO
377,377,2023-02-23,1,Vila Mariana,Inativo Transitável,14:08:00,14:24:00,AV IBIRAPUERA, BAIRRO/CENTRO, AV JANDIRA
378,378,2023-02-23,1,Vila Mariana,Inativo Intransitável,14:29:00,16:46:00,AV STO AMARO, CENTRO/BAIRRO, AV ROQUE PETRONI JUNIOR
379,379,2023-02-24,1,Sé,Inativo Transitável,12:41:00,12:56:00,R HERCULES FLORENCE, BAIRRO/CENTRO, R FERNAO SALES
380,380,2023-02-24,1,Pinheiros,Inativo Transitável,19:29:00,20:40:00,R ESTADOS UNIDOS, CENTRO/BAIRRO, R BELA CINTRA
381,381,2023-02-24,1,São Mateus,Inativo Intransitável,05:21:00,09:54:00,AV JACU PESSEGO N TRABALHADORES, A SENNA/MAUA, AV RAGUEB CHOHFI
382,382,2023-02-28,1,Lapa,Inativo Intransitável,16:34:00,18:22:00,R VLADIMIR HERZOG, AMBOS, R CARLOS SPERA
383,383,2023-02-28,1,Ermelino Matarazzo,Inativo Intransitável,15:58:00,16:29:00,R ASDRUBAL, UNICO, R JOAO JOSE RODRIGUES
384,384,2023-02-28,1,Itaquera,Inativo Intransitável,14:15:00,14:34:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
385,385,2023-02-28,1,Itaquera,Inativo Intransitável,16:30:00,19:00:00,AV LIDER, AMBOS, AV ITAQUERA
386,386,2023-02-28,1,São Miguel Paulista,Inativo Intransitável,15:21:00,16:19:00,R ENG JOSE CRUZ DE OLIVEIRA, AMBOS, R ADRUBAL
387,387,2023-03-03,1,Sé,Inativo Intransitável,17:55:00,19:08:00,R PRES BATISTA PEREIRA, UNICO, R PRES COSTA PINTO
388,388,2023-03-03,1,Cidade Ademar,Inativo Intransitável,17:00:00,19:00:00,a 19:00AV SENADOR TEOTONIO VILELA, AMBOS, AV RODRIGUES VILARES
389,389,2023-03-03,1,Campo Limpo,Inativo Intransitável,19:19:00,19:45:00,R MARIA BLANCHARD, CENTRO/BAIRRO, AV COMEN SANT'ANNA
390,390,2023-03-08,1,Sé,Inativo Intransitável,17:23:00,17:56:00,R MANOEL DUTRA, AMBOS, PC QUATORZE BIS
391,391,2023-03-08,1,Sé,Inativo Transitável,17:33:00,19:06:00,AV RANGEL PESTANA, CENTRO/BAIRRO, R HIPODROMO
392,392,2023-03-08,1,Butantã,Inativo Intransitável,18:34:00,04:47:00,MARGINAL PINHEIROS, CASTELO/INTERLAGOS, AV ALCIDES SANGIRARDI
393,393,2023-03-08,1,Butantã,Inativo Intransitável,18:41:00,20:11:00,MARGINAL PINHEIROS CBINT, CASTELO/INTERLAGOS, AV ALCIDES SANGIRARDI
394,394,2023-03-08,1,Pinheiros,Inativo Transitável,16:34:00,19:23:00,AV FARIA LIMA, AMBOS, R LEOPOLDO COUTO DE MAGALHAES JUNIOR
395,395,2023-03-08,1,Pinheiros,Inativo Transitável,17:22:00,18:50:00,AV CIDADE JARDIM, AMBOS, AV NOVE DE JULHO
396,396,2023-03-08,1,Pinheiros,Inativo Intransitável,17:24:00,19:50:00,AV NOVE DE JULHO, BAIRRO/CENTRO, AV CIDADE JARDIM
397,397,2023-03-08,1,Pinheiros,Inativo Transitável,17:31:00,18:20:00,AV BRASIL, IBIRAPUERA/PINHEIROS, AV NOVE DE JULHO
398,398,2023-03-08,1,Pinheiros,Inativo Intransitável,18:03:00,19:50:00,TN MAX FEFFER, BAIRRO/CENTRO, AV CIDADE JARDIM
399,399,2023-03-08,1,Itaquera,Inativo Intransitável,17:00:00,20:30:00,R CAROLINA FONSECA, AMBOS, R PIRES DO RIO
400,400,2023-03-08,1,Itaquera,Inativo Intransitável,17:00:00,20:30:00,AV DR FRANCISCO MUNHOZ FILHO, AMBOS, RUA JOSÉ GIL
401,401,2023-03-08,1,Itaquera,Inativo Intransitável,17:00:00,20:30:00,R FLOR DA ESPERANÇA, AMBOS, R FLOR DE BADABO
402,402,2023-03-08,1,Itaquera,Inativo Intransitável,17:00:00,20:30:00,AV JOSÉ PINHEIRO BORGES, AMBOS, AV JACU PESSEGO
403,403,2023-03-08,1,Itaquera,Inativo Intransitável,17:05:00,20:30:00,AV PADRE VIEGAS DE MENEZES, AMBOS, AV CAMPANELLA
404,404,2023-03-08,1,Itaquera,Inativo Intransitável,17:21:00,18:48:00,R PDE VIEGAS DE MENEZES, AMBOS, AV CAMPANELLA
405,405,2023-03-08,1,Itaquera,Inativo Intransitável,17:25:00,18:48:00,AV ITAQUERA, AMBOS, R BARRA DE GUABIRABA
406,406,2023-03-08,1,Mooca,Inativo Transitável,17:55:00,19:06:00,R JOSE DE ALENCAR (BRAS), UNICO, R DR JOAO ALVES DE LIMA
407,407,2023-03-08,1,São Miguel Paulista,Inativo Intransitável,17:06:00,18:50:00,R ASDRUBAL, UNICO, R ENG JOSE CRUZ DE OLIVEIRA
408,408,2023-03-08,1,São Miguel Paulista,Inativo Intransitável,17:16:00,18:45:00,R AMERICO SUGAI, CENTRO/BAIRRO, AV JACU PESSEGO N TRABALHADORES
409,409,2023-03-08,1,São Miguel Paulista,Inativo Transitável,17:50:00,19:06:00,AV MAL TITO, CENTRO/BAIRRO, R GENDIROBA
410,410,2023-03-08,1,São Miguel Paulista,Inativo Intransitável,18:14:00,18:30:00,R AMERICO SUGAI, AMBOS, AV JACU PESSEGO N TRABALHADORES
411,411,2023-03-08,1,Penha,Inativo Intransitável,17:18:00,17:53:00,AV S MIGUEL, AMBOS, AV DOM HELDER CAMARA
412,412,2023-03-08,1,Penha,Inativo Intransitável,17:52:00,19:06:00,AV CELSO GARCIA, CENTRO/BAIRRO, R JOSE DE ALENCAR (BRAS)
413,413,2023-03-08,1,São Mateus,Inativo Intransitável,18:37:00,20:53:00,AV ARICANDUVA, MARGINAL/ITAQUERA, AV ITAQUERA
414,414,2023-03-08,1,Vila Prudente,Inativo Intransitável,17:10:00,19:19:00,:19AV PROF LUIZ IGNACIO ANHAIA MELLO, SAPOPEMBA/V PRUDENTE, R MANOEL CUADRADO MARTIN
415,415,2023-03-08,1,Capela do Socorro,Inativo Intransitável,17:41:00,19:13:00,AV JOAO DE BARROS, CENTRO/BAIRRO, AV ATLANTICA
416,416,2023-03-08,1,M'Boi Mirim,Inativo Transitável,18:11:00,20:16:00,R AGAMENON PEREIRA DA SILVA, BAIRRO/CENTRO, R MANUEL DA COSTA DANTAS
417,417,2023-03-08,1,Santo Amaro,Inativo Transitável,17:19:00,04:47:00,MARGINAL PINHEIROS, INTERLAGOS/CASTELO, PTE EUSEBIO MATOSO
418,418,2023-03-08,1,Santo Amaro,Inativo Transitável,17:32:00,20:07:00,R CENTRO AFRICANA, CENTRO/BAIRRO, AV JOÃO DIAS
419,419,2023-03-08,1,Santo Amaro,Inativo Intransitável,17:36:00,18:51:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE ENG ROBERTO ROSSI ZUCCOLO
420,420,2023-03-08,1,Santo Amaro,Inativo Intransitável,17:55:00,18:19:00,AV INTERLAGOS, CENTRO/BAIRRO, R ENG ALLYRIO HUGUENEY DE MATTOS
421,421,2023-03-08,1,Santo Amaro,Inativo Intransitável,18:05:00,19:37:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE ENG ROBERTO ROSSI ZUCCOLO
422,422,2023-03-08,1,Santo Amaro,Inativo Transitável,19:57:00,04:47:00,AV JOAO DORIA, INTERLAGOS/CASTELO, MARGINAL PINHEIROS INTCB
423,423,2023-03-08,1,Vila Mariana,Inativo Transitável,17:06:00,18:47:00,AV DOS BANDEIRANTES, MARGINAL/IMIGRANTES, VD STO AMARO
424,424,2023-03-08,1,Vila Mariana,Inativo Transitável,17:16:00,18:48:00,AV DOS BANDEIRANTES, MARGINAL/IMIGRANTES, R CD.DE PORTO ALEGRE
425,425,2023-03-08,1,Vila Mariana,Inativo Transitável,17:25:00,04:47:00,R CLAES BERCHEM, MARGINAL/IMIGRANTES, R INHAMBU
426,426,2023-03-08,1,Vila Mariana,Inativo Intransitável,17:32:00,19:03:00,AV VINTE E TRES DE MAIO, AEROPORTO/SANTANA, VD GAL EUCLIDES DE FIGUEIREDO
427,427,2023-03-08,1,Vila Mariana,Inativo Transitável,17:32:00,19:54:00,AV DOS BANDEIRANTES, MARGINAL/IMIGRANTES, AV WASHINGTON LUIS
428,428,2023-03-08,1,Vila Mariana,Inativo Intransitável,17:45:00,18:52:00,CV AYRTON SENNA, IBIRAPUERA/MARGINAL, CV TRIBUNAL DE JUSTICA DO E. SP
429,429,2023-03-09,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,15:07:00,15:14:00,AV GUILHERME, AMBOS, ESC ESCADARIA
430,430,2023-03-09,1,Sé,Inativo Transitável,14:34:00,15:30:00,MARGINAL TIETE CBAS CENTRAL, CASTELO B/A SENNA, PTE DA CASA VERDE-JORN.WALTER ABRAHAO
431,431,2023-03-09,1,Sé,Inativo Intransitável,15:04:00,15:29:00,R PRES BATISTA PEREIRA, NAO INFORMADO, R PRES COSTA PINTO
432,432,2023-03-09,1,Sé,Inativo Transitável,15:36:00,17:51:00,MARGINAL TIETE CBAS CENTRAL, CASTELO B/A SENNA, PTE CRUZEIRO DO SUL-JORN ARY SILVA
433,433,2023-03-09,1,Sé,Inativo Transitável,18:15:00,19:50:00,R PEDRO VICENTE, UNICO, R EDMUNDO VELLOSO
434,434,2023-03-09,1,Butantã,Inativo Intransitável,14:54:00,17:10:00,AV MAGALHAES DE CASTRO, CASTELO/INTERLAGOS, PTE ENG ARY TORRES
435,435,2023-03-09,1,Lapa,Inativo Intransitável,14:38:00,16:28:00,AV ORDEM E PROGRESSO, SUMARE/LIMAO, R SAMARITA
436,436,2023-03-09,1,Lapa,Inativo Transitável,14:47:00,16:32:00,PC PASCOAL MARTINS, NAO INFORMADO, AV MARQ.DE SAO VICENTE
437,437,2023-03-09,1,Pinheiros,Inativo Transitável,14:39:00,14:51:00,R HENRIQUE SCHAUMANN, AMBOS, AV REBOUCAS
438,438,2023-03-09,1,Aricanduva/ Vila Formosa,Inativo Intransitável,14:49:00,16:52:00,R PEDRO MALAQUIAS, CENTRO/BAIRRO, AV DEZENOVE DE JANEIRO
439,439,2023-03-09,1,Mooca,Inativo Intransitável,14:45:00,15:28:00,AV ALCANTARA MACHADO, CENTRO/BAIRRO, VD GUADALAJARA-JOAO BEHISNELIAN
440,440,2023-03-09,1,Mooca,Inativo Intransitável,14:45:00,15:28:00,AV ALCANTARA MACHADO, AMBOS, VD GUADALAJARA-JOAO BEHISNELIAN
441,441,2023-03-09,1,Mooca,Inativo Intransitável,15:30:00,16:25:00,AV ABEL FERREIRA, AMBOS, PC ARMANDO CARDARELLI
442,442,2023-03-09,1,Sapopemba,Inativo Intransitável,15:30:00,16:20:00,TRAVESSA HILARION QUINTANA, AMBOS, JULIPEIRA
443,443,2023-03-09,1,Vila Prudente,Inativo Intransitável,14:48:00,16:10:00,AV PROF LUIZ IGNACIO DE ANHAIA MELLO, AMBOS, AV SALIM FARAH MALUF
444,444,2023-03-09,1,Vila Prudente,Inativo Intransitável,14:59:00,19:06:00,AV FRANCISCO FALCONI, UNICO, R ARACATI-MIRIM
445,445,2023-03-09,1,Vila Prudente,Inativo Intransitável,15:06:00,19:06:00,a 19:06AV JACINTO MENEZES PALHARES, AMBOS, AV PROF LUIZ IGNACIO ANHAIA MELLO
446,446,2023-03-10,1,Freguesia do Ó,Inativo Intransitável,15:32:00,16:10:00,R MATEUS MASCARENHAS, AMBOS, CEL. MARIO DE AZEVEDO
447,447,2023-03-10,1,Vila Maria/ Vila Guilherme,Inativo Transitável,14:45:00,15:48:00,AV SANATORIO, AMBOS, AV EDU CHAVES
448,448,2023-03-10,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,14:51:00,17:04:00,R CHICO PONTES, CENTRO/BAIRRO, AV GUILHERME
449,449,2023-03-10,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,15:01:00,15:48:00,AV SANATORIO, AMBOS, R FRANCISCO ALVES BEZERRA
450,450,2023-03-10,1,Santana,Inativo Intransitável,15:00:00,16:48:00,AV DO ESTADO, AEROPORTO/SANTANA, R GUAPORE
451,451,2023-03-10,1,Santana,Inativo Transitável,15:34:00,15:43:00,MARGINAL TIETE EXPRESSA, A SENNA/CASTELO B, PTE CRUZEIRO DO SUL
452,452,2023-03-10,1,Santana,Inativo Transitável,15:39:00,15:49:00,MARGINAL TIETE EXPRESSA, A SENNA/CASTELO B, PTE CRUZEIRO DO SUL
453,453,2023-03-10,1,Sé,Inativo Intransitável,13:14:00,13:28:00,R MANOEL DUTRA, UNICO, PC QUATORZE BIS
454,454,2023-03-10,1,Sé,Inativo Intransitável,14:41:00,15:43:00,PC QUATORZE BIS, AMBOS, R MANOEL DUTRA
455,455,2023-03-10,1,Sé,Inativo Intransitável,14:46:00,15:41:00,R MANOEL DUTRA, UNICO, PC QUATORZE BIS
456,456,2023-03-10,1,Sé,Inativo Intransitável,14:50:00,15:48:00,AV RANGEL PESTANA, AMBOS, R HIPODROMO
457,457,2023-03-10,1,Sé,Inativo Transitável,14:50:00,15:36:00,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, PTE DO LIMAO-ADHEMAR F. DA SILVA
458,458,2023-03-10,1,Sé,Inativo Transitável,14:52:00,15:36:00,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, AC A PONTE DA CASA VERDE
459,459,2023-03-10,1,Sé,Inativo Intransitável,14:59:00,15:44:00,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
460,460,2023-03-10,1,Sé,Inativo Transitável,15:21:00,16:28:00,PC PASCOAL MARTINS, LAPA/B FUNDA, AC A AV MARQUES DE SAO VICENTE
461,461,2023-03-10,1,Sé,Inativo Intransitável,15:24:00,16:13:00,R S PAULO, UNICO, R TEIXEIRA LEITE
462,462,2023-03-10,1,Sé,Inativo Intransitável,15:45:00,16:26:00,PC PASCOAL MARTINS, LAPA/B FUNDA, AC A AV MARQUES DE SAO VICENTE
463,463,2023-03-10,1,Sé,Inativo Transitável,15:54:00,17:02:00,R CARLOS GARCIA, UNICO, R STA ROSA
464,464,2023-03-10,1,Sé,Inativo Transitável,15:59:00,16:00:00,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
465,465,2023-03-10,1,Sé,Inativo Transitável,16:00:00,16:48:00,R DA CANTAREIRA, AMBOS, AV MERCURIO
466,466,2023-03-10,1,Sé,Inativo Intransitável,16:01:00,16:47:00,MARGINAL TIETE CENTRAL, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
467,467,2023-03-10,1,Sé,Inativo Transitável,16:06:00,17:05:00,VEL PRES JOAO GOULART, AMBOS, AV PACAEMBU
468,468,2023-03-10,1,Butantã,Inativo Intransitável,14:58:00,15:36:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, AV PROF GIOIA MARTINS
469,469,2023-03-10,1,Butantã,Inativo Intransitável,15:08:00,15:36:00,AV PROF FRANCISCO MORATO, AMBOS, AV PROF GIOIA MARTINS
470,470,2023-03-10,1,Butantã,Inativo Intransitável,15:16:00,15:35:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, PC PAULA MOREIRA
471,471,2023-03-10,1,Butantã,Inativo Intransitável,16:57:00,17:06:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, PC PAULA MOREIRA
472,472,2023-03-10,1,Lapa,Inativo Intransitável,14:46:00,16:48:00,AV ORDEM E PROGRESSO, AMBOS, R SAMARITA
473,473,2023-03-10,1,Lapa,Inativo Transitável,14:57:00,15:30:00,PC PASCOAL MARTINS, BAIRRO/CENTRO, AV MARQ.DE SAO VICENTE
474,474,2023-03-10,1,Lapa,Inativo Intransitável,15:48:00,15:49:00,AV ORDEM E PROGRESSO, AMBOS, PC DEL AMOROSO NETO
475,475,2023-03-10,1,Pinheiros,Inativo Intransitável,14:46:00,15:41:00,R JOAO MOURA, UNICO, R ABEGOARIA
476,476,2023-03-10,1,Pinheiros,Inativo Intransitável,15:04:00,15:20:00,R HENRIQUE SCHAUMANN, IBIRAPUERA/SUMARE, AV REBOUCAS
477,477,2023-03-10,1,Pinheiros,Inativo Intransitável,15:22:00,16:48:00,AV DRA RUTH CARDOSO, INTERLAGOS/CASTELO, AV ENG ROBERTO ZUCCOLO
478,478,2023-03-10,1,Aricanduva/ Vila Formosa,Inativo Transitável,14:00:00,15:51:00,R CARLOS SILVA, AMBOS, R ACANGATARA
479,479,2023-03-10,1,Itaquera,Inativo Intransitável,14:14:00,15:47:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
480,480,2023-03-10,1,Itaquera,Inativo Intransitável,16:46:00,17:30:00,AV LIDER, AMBOS, HARRY DANNENBERG
481,481,2023-03-10,1,Mooca,Inativo Transitável,15:04:00,15:48:00,R HIPODROMO, UNICO, AV RANGEL PESTANA
482,482,2023-03-10,1,Mooca,Inativo Intransitável,15:10:00,15:50:00,VD BRESSER, SENTIDO MOOCA, R JOAO CAETANO
483,483,2023-03-10,1,Mooca,Inativo Intransitável,15:32:00,15:48:00,R GUARAPUAVA, AMBOS, ALTURA DO NUMERO 172
484,484,2023-03-10,1,Mooca,Inativo Transitável,18:30:00,01:23:00,R DR JOAO ALVES DE LIMA, CENTRO/BAIRRO, R HIPODROMO
485,485,2023-03-10,1,Penha,Inativo Intransitável,18:26:00,01:22:00,AV CELSO GARCIA, CENTRO/BAIRRO, R JOSE DE ALENCAR (BRAS)
486,486,2023-03-10,1,Vila Prudente,Inativo Transitável,15:07:00,17:19:00,AV PROF LUIZ IGNACIO ANHAIA MELLO, SAPOPEMBA/V PRUDENTE, PA ANTONIO FABIANO
487,487,2023-03-10,1,Vila Prudente,Inativo Intransitável,15:13:00,17:05:00,AV DO ESTADO, IPIRANGA/SANTANA, R S CAETANO
488,488,2023-03-10,1,Parelheiros,Inativo Intransitável,15:10:00,17:07:00,ES ECOTURISTICA DE PARELHEIROS, AMBOS, R JOSE ROSCHEL RODRIGUES
489,489,2023-03-10,1,Santo Amaro,Inativo Intransitável,13:41:00,16:49:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, AV MARIO LOPES LEAO
490,490,2023-03-10,1,Santo Amaro,Inativo Transitável,13:42:00,15:50:00,AV INTERLAGOS, CENTRO/BAIRRO, AV YERVANT KISSAJIKIAN
491,491,2023-03-10,1,Santo Amaro,Inativo Intransitável,13:47:00,15:50:00,R PROF ANISIO GONCALVES MARECO, BAIRRO/CENTRO, R ENG DOMICIO DE L. PACHECO E SILVA
492,492,2023-03-10,1,Santo Amaro,Inativo Intransitável,13:55:00,16:49:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R JAIME DE OLIVEIRA SOUZA
493,493,2023-03-10,1,Santo Amaro,Inativo Intransitável,14:07:00,17:23:00,AV ROQUE PETRONI JUNIOR, MARGINAL/DIADEMA, R CANCIONEIRO POPULAR
494,494,2023-03-10,1,Santo Amaro,Inativo Intransitável,14:33:00,14:53:00,R ELIAS ANTONIO ZOGBI, AMBOS, AV VITOR MANZINI
495,495,2023-03-10,1,Santo Amaro,Inativo Intransitável,14:47:00,16:22:00,AV VITOR MANZINI, AMBOS, R ELIAS ANTONIO ZOGBI
496,496,2023-03-10,1,Santo Amaro,Inativo Intransitável,15:29:00,16:47:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE ENG ROBERTO ROSSI ZUCCOLO
497,497,2023-03-10,1,Santo Amaro,Inativo Intransitável,15:42:00,16:27:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R OLIVIA FEDER
498,498,2023-03-10,1,Santo Amaro,Inativo Transitável,15:45:00,16:27:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R OLIVIA FEDER
499,499,2023-03-10,1,Vila Mariana,Inativo Transitável,15:22:00,15:54:00,AV VINTE E TRES DE MAIO, SANTANA/AEROPORTO, PC DA BANDEIRA
500,500,2023-03-11,1,Butantã,Inativo Intransitável,17:30:00,18:24:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, PC PAULA MOREIRA
501,501,2023-03-11,1,Butantã,Inativo Intransitável,17:32:00,20:00:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, AV PROF GIOIA MARTINS
502,502,2023-03-11,1,Butantã,Inativo Intransitável,17:36:00,18:28:00,AV DEP JACOB SALVADOR ZVEIBIL, ELISEU/MORATO, AV PROF FRANCISCO MORATO
503,503,2023-03-11,1,Pinheiros,Inativo Intransitável,18:27:00,18:53:00,R BRIG HAROLDO VELOSO, UNICO, AV CIDADE JARDIM
504,504,2023-03-11,1,Sapopemba,Inativo Intransitável,16:27:00,18:50:00,TRAVESSA HILARION QUINTANA, AMBOS, RUA JULIPEIRA
505,505,2023-03-11,1,Vila Prudente,Inativo Intransitável,16:16:00,18:50:00,AV PROF LUIZ IGNACIO DE ANHAIA MELLO, AMBOS, AV SALIM FARAH MALUF
506,506,2023-03-11,1,Vila Prudente,Inativo Intransitável,16:22:00,17:41:00,CV SEN ANTONIO E. DE BARROS FILHO, V PRUDENTE/MARGINAL, AV PROF LUIZ IGNACIO ANHAIA MELLO
507,507,2023-03-11,1,Vila Prudente,Inativo Intransitável,17:01:00,17:41:00,AV PROF LUIZ IGNACIO ANHAIA MELLO, AMBOS, R AMERICO VESPUCCI
508,508,2023-03-12,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,17:03:00,18:23:00,AV BANDEIRANTES DO SUL, BAIRRO/CENTRO, R ARENAL
509,509,2023-03-12,1,Pinheiros,Inativo Transitável,17:33:00,02:36:00,AV BRIG FARIA LIMA, ITAIM/PINHEIROS, R TEODORO SAMPAIO
510,510,2023-03-12,1,Itaquera,Inativo Intransitável,14:11:00,14:32:00,AV ITAQUERA, AMBOS, R CASTELO DO PIAUI
511,511,2023-03-12,1,Penha,Inativo Intransitável,15:49:00,15:54:00,AV GOV CARVALHO PINTO, BAIRRO/CENTRO, AV TARUMA
512,512,2023-03-13,1,Vila Maria/ Vila Guilherme,Inativo Transitável,16:02:00,17:42:00,AV GUILHERME, UNICO, ESC ESCADARIA
513,513,2023-03-13,1,Santana,Inativo Intransitável,15:23:00,17:01:00,R PROF MILTON RODRIGUES, SANTANA/C VERDE, PC CAMPO DE BAGATELLE
514,514,2023-03-13,1,Santana,Inativo Transitável,15:50:00,17:36:00,R CEL ANTONIO DE CARVALHO, UNICO, R URUPIARA
